# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 9.46572765e-02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
2313            	3.84913464e-02	-9.53463331e-19	-8.76062328e-01	4.38031164e-01	3.58981748e-01	1.92456732e-02	4.57276837e-01	-4.18785491e-01	1.92456732e-02	-1.92456732e-02	-7.90494154e-02	-7.97012912e-01
2314            	3.84886951e-02	-9.53463183e-19	-8.76112043e-01	4.38056021e-01	3.58997681e-01	1.92443475e-02	4.57300369e-01	-4.18811674e-01	1.92443475e-02	-1.92443475e-02	-7.90583405e-02	-7.97053702e-01
2315            	3.84856562e-02	-9.53463118e-19	-8.76160437e-01	4.38080219e-01	3.59012361e-01	1.92428281e-02	4.57323047e-01	-4.18837391e-01	1.92428281e-02	-1.92428281e-02	-7.90678576e-02	-7.97092580e-01
2316            	3.84824556e-02	-9.53463088e-19	-8.76207063e-01	4.38103532e-01	3.59026040e-01	1.92412278e-02	4.57344759e-01	-4.18862304e-01	1.92412278e-02	-1.92412278e-02	-7.90774911e-02	-7.97129572e-01
2317            	3.84791833e-02	-9.53463068e-19	-8.76253769e-01	4.38126884e-01	3.59039756e-01	1.92395917e-02	4.57366476e-01	-4.18887293e-01	1.92395917e-02	-1.92395917e-02	-7.90871287e-02	-7.97166640e-01
2318            	3.84758533e-02	-9.53463008e-19	-8.76305779e-01	4.38152889e-01	3.59055680e-01	1.92379267e-02	4.57390816e-01	-4.18914963e-01	1.92379267e-02	-1.92379267e-02	-7.90972093e-02	-7.97208570e-01
2319            	3.84728564e-02	-9.53462835e-19	-8.76370989e-01	4.38185494e-01	3.59077323e-01	1.92364282e-02	4.57421923e-01	-4.18949066e-01	1.92364282e-02	-1.92364282e-02	-7.91081713e-02	-7.97262818e-01
2320            	3.84708641e-02	-9.53462621e-19	-8.76428461e-01	4.38214231e-01	3.59097459e-01	1.92354320e-02	4.57449663e-01	-4.18978799e-01	1.92354320e-02	-1.92354320e-02	-7.91167721e-02	-7.97311689e-01
2321            	3.84683003e-02	-9.53462474e-19	-8.76466687e-01	4.38233344e-01	3.59109537e-01	1.92341502e-02	4.57467494e-01	-4.18999193e-01	1.92341502e-02	-1.92341502e-02	-7.91238062e-02	-7.97342881e-01
2322            	3.84655623e-02	-9.53462206e-19	-8.76519460e-01	4.38259730e-01	3.59126726e-01	1.92327811e-02	4.57492511e-01	-4.19026949e-01	1.92327811e-02	-1.92327811e-02	-7.91330046e-02	-7.97386456e-01
2323            	3.84629309e-02	-9.53461940e-19	-8.76572816e-01	4.38286408e-01	3.59143859e-01	1.92314654e-02	4.57517873e-01	-4.19054943e-01	1.92314654e-02	-1.92314654e-02	-7.91425494e-02	-7.97430267e-01
2324            	3.84601118e-02	-9.53461721e-19	-8.76621494e-01	4.38310747e-01	3.59159012e-01	1.92300559e-02	4.57540803e-01	-4.19080691e-01	1.92300559e-02	-1.92300559e-02	-7.91517350e-02	-7.97469759e-01
2325            	3.84570085e-02	-9.53461528e-19	-8.76669551e-01	4.38334776e-01	3.59173695e-01	1.92285043e-02	4.57563280e-01	-4.19106271e-01	1.92285043e-02	-1.92285043e-02	-7.91610810e-02	-7.97508470e-01
2326            	3.84538773e-02	-9.53461349e-19	-8.76716496e-01	4.38358248e-01	3.59188024e-01	1.92269386e-02	4.57585187e-01	-4.19131309e-01	1.92269386e-02	-1.92269386e-02	-7.91702244e-02	-7.97546272e-01
2327            	3.84506712e-02	-9.53461154e-19	-8.76767331e-01	4.38383666e-01	3.59203969e-01	1.92253356e-02	4.57609001e-01	-4.19158330e-01	1.92253356e-02	-1.92253356e-02	-7.91796964e-02	-7.97587635e-01
2328            	3.84476871e-02	-9.53460925e-19	-8.76822677e-01	4.38411339e-01	3.59222125e-01	1.92238435e-02	4.57635182e-01	-4.19187495e-01	1.92238435e-02	-1.92238435e-02	-7.91892135e-02	-7.97633464e-01
2329            	3.84451984e-02	-9.53460673e-19	-8.76878355e-01	4.38439177e-01	3.59241102e-01	1.92225992e-02	4.57661776e-01	-4.19216578e-01	1.92225992e-02	-1.92225992e-02	-7.91980750e-02	-7.97680280e-01
2330            	3.84431235e-02	-9.53460414e-19	-8.76933050e-01	4.38466525e-01	3.59260087e-01	1.92215618e-02	4.57688087e-01	-4.19244963e-01	1.92215618e-02	-1.92215618e-02	-7.92064381e-02	-7.97726612e-01
2331            	3.84411521e-02	-9.53460165e-19	-8.76987892e-01	4.38493946e-01	3.59278985e-01	1.92205760e-02	4.57714522e-01	-4.19273370e-01	1.92205760e-02	-1.92205760e-02	-7.92149609e-02	-7.97772932e-01
2332            	3.84389812e-02	-9.53459941e-19	-8.77042284e-01	4.38521142e-01	3.59297209e-01	1.92194906e-02	4.57740633e-01	-4.19301651e-01	1.92194906e-02	-1.92194906e-02	-7.92239325e-02	-7.97818351e-01
2333            	3.84364167e-02	-9.53459790e-19	-8.77089396e-01	4.38544698e-01	3.59312037e-01	1.92182084e-02	4.57762907e-01	-4.19326490e-01	1.92182084e-02	-1.92182084e-02	-7.92326616e-02	-7.97856735e-01
2334            	3.84331504e-02	-9.53459681e-19	-8.77135707e-01	4.38567853e-01	3.59325722e-01	1.92165752e-02	4.57784428e-01	-4.19351278e-01	1.92165752e-02	-1.92165752e-02	-7.92421314e-02	-7.97893575e-01
2335            	3.84295793e-02	-9.53459579e-19	-8.77183225e-01	4.38591613e-01	3.59339598e-01	1.92147896e-02	4.57806402e-01	-4.19376823e-01	1.92147896e-02	-1.92147896e-02	-7.92520143e-02	-7.97931211e-01
2336            	3.84260511e-02	-9.53459422e-19	-8.77239046e-01	4.38619523e-01	3.59356956e-01	1.92130255e-02	4.57832549e-01	-4.19406497e-01	1.92130255e-02	-1.92130255e-02	-7.92625670e-02	-7.97976479e-01
2337            	3.84233424e-02	-9.53459225e-19	-8.77292059e-01	4.38646029e-01	3.59374500e-01	1.92116712e-02	4.57857701e-01	-4.19434358e-01	1.92116712e-02	-1.92116712e-02	-7.92715298e-02	-7.98020529e-01
2338            	3.84210047e-02	-9.53459018e-19	-8.77340665e-01	4.38670332e-01	3.59390904e-01	1.92105024e-02	4.57880835e-01	-4.19459830e-01	1.92105024e-02	-1.92105024e-02	-7.92794280e-02	-7.98061237e-01
2339            	3.84187011e-02	-9.53458799e-19	-8.77390190e-01	4.38695095e-01	3.59407457e-01	1.92093505e-02	4.57904445e-01	-4.19485744e-01	1.92093505e-02	-1.92093505e-02	-7.92876376e-02	-7.98102552e-01
2340            	3.84163431e-02	-9.53458587e-19	-8.77440374e-01	4.38720187e-01	3.59423905e-01	1.92081716e-02	4.57928358e-01	-4.19512015e-01	1.92081716e-02	-1.92081716e-02	-7.92962815e-02	-7.98144092e-01
2341            	3.84138787e-02	-9.53458373e-19	-8.77493000e-01	4.38746500e-01	3.59441039e-01	1.92069394e-02	4.57953439e-01	-4.19539561e-01	1.92069394e-02	-1.92069394e-02	-7.93054608e-02	-7.98187539e-01
2342            	3.84112614e-02	-9.53458175e-19	-8.77545006e-01	4.38772503e-01	3.59457733e-01	1.92056307e-02	4.57978134e-01	-4.19566872e-01	1.92056307e-02	-1.92056307e-02	-7.93147694e-02	-7.98230236e-01
2343            	3.84084833e-02	-9.53458003e-19	-8.77595340e-01	4.38797670e-01	3.59473654e-01	1.92042417e-02	4.58001912e-01	-4.19593428e-01	1.92042417e-02	-1.92042417e-02	-7.93240164e-02	-7.98271324e-01
2344            	3.84054117e-02	-9.53457843e-19	-8.77645689e-01	4.38822845e-01	3.59489324e-01	1.92027058e-02	4.58025550e-01	-4.19620139e-01	1.92027058e-02	-1.92027058e-02	-7.93335203e-02	-7.98312169e-01
2345            	3.84022548e-02	-9.53457685e-19	-8.77695664e-01	4.38847832e-01	3.59504874e-01	1.92011274e-02	4.58048960e-01	-4.19646705e-01	1.92011274e-02	-1.92011274e-02	-7.93429582e-02	-7.98352706e-01
2346            	3.83992131e-02	-9.53457513e-19	-8.77747108e-01	4.38873554e-01	3.59521339e-01	1.91996066e-02	4.58073160e-01	-4.19673947e-01	1.91996066e-02	-1.91996066e-02	-7.93522147e-02	-7.98394893e-01
2347            	3.83966946e-02	-9.53457271e-19	-8.77805251e-01	4.38902626e-01	3.59541202e-01	1.91983473e-02	4.58100973e-01	-4.19704278e-01	1.91983473e-02	-1.91983473e-02	-7.93614235e-02	-7.98443827e-01
2348            	3.83913876e-02	-9.53457581e-19	-8.77870516e-01	4.38935258e-01	3.59558117e-01	1.91956938e-02	4.58130952e-01	-4.19739564e-01	1.91956938e-02	-1.91956938e-02	-7.93771410e-02	-7.98493375e-01
2349            	3.83855156e-02	-9.53458506e-19	-8.77918278e-01	4.38959139e-01	3.59564482e-01	1.91927578e-02	4.58151897e-01	-4.19766381e-01	1.91927578e-02	-1.91927578e-02	-7.93946564e-02	-7.98523621e-01
2350            	3.83826448e-02	-9.53458158e-19	-8.77972883e-01	4.38986441e-01	3.59583810e-01	1.91913224e-02	4.58177764e-01	-4.19795119e-01	1.91913224e-02	-1.91913224e-02	-7.94026319e-02	-7.98570251e-01
2351            	3.83795413e-02	-9.53457856e-19	-8.78014058e-01	4.39007029e-01	3.59597423e-01	1.91897706e-02	4.58196800e-01	-4.19817259e-01	1.91897706e-02	-1.91897706e-02	-7.94096064e-02	-7.98604452e-01
2352            	3.83779371e-02	-9.53457012e-19	-8.78067102e-01	4.39033551e-01	3.59618941e-01	1.91889685e-02	4.58222520e-01	-4.19844583e-01	1.91889685e-02	-1.91889685e-02	-7.94146105e-02	-7.98652492e-01
2353            	3.83763247e-02	-9.53456309e-19	-8.78123370e-01	4.39061685e-01	3.59640200e-01	1.91881624e-02	4.58249847e-01	-4.19873522e-01	1.91881624e-02	-1.91881624e-02	-7.94214846e-02	-7.98701885e-01
2354            	3.83743096e-02	-9.53455694e-19	-8.78188918e-01	4.39094459e-01	3.59664088e-01	1.91871548e-02	4.58281614e-01	-4.19907304e-01	1.91871548e-02	-1.91871548e-02	-7.94303708e-02	-7.98758548e-01
2355            	3.83710575e-02	-9.53455431e-19	-8.78251853e-01	4.39125926e-01	3.59684107e-01	1.91855288e-02	4.58311455e-01	-4.19940398e-01	1.91855288e-02	-1.91855288e-02	-7.94418194e-02	-7.98810033e-01
2356            	3.83671507e-02	-9.53455490e-19	-8.78309926e-01	4.39154963e-01	3.59701085e-01	1.91835754e-02	4.58338538e-01	-4.19971387e-01	1.91835754e-02	-1.91835754e-02	-7.94538783e-02	-7.98856047e-01
2357            	3.83633667e-02	-9.53455704e-19	-8.78351841e-01	4.39175920e-01	3.59712604e-01	1.91816833e-02	4.58357604e-01	-4.19994237e-01	1.91816833e-02	-1.91816833e-02	-7.94633164e-02	-7.98888524e-01
2358            	3.83596514e-02	-9.53455797e-19	-8.78392648e-01	4.39196324e-01	3.59724160e-01	1.91798257e-02	4.58376150e-01	-4.20016499e-01	1.91798257e-02	-1.91798257e-02	-7.94721645e-02	-7.98920484e-01
2359            	3.83567302e-02	-9.53455578e-19	-8.78450685e-01	4.39225343e-01	3.59743547e-01	1.91783651e-02	4.58403708e-01	-4.20046978e-01	1.91783651e-02	-1.91783651e-02	-7.94817959e-02	-7.98968889e-01
2360            	3.83545704e-02	-9.53455099e-19	-8.78504998e-01	4.39252499e-01	3.59762432e-01	1.91772852e-02	4.58429784e-01	-4.20075214e-01	1.91772852e-02	-1.91772852e-02	-7.94900664e-02	-7.99014931e-01
2361            	3.83518626e-02	-9.53454557e-19	-8.78555905e-01	4.39277952e-01	3.59779204e-01	1.91759313e-02	4.58453884e-01	-4.20102021e-01	1.91759313e-02	-1.91759313e-02	-7.94987488e-02	-7.99057156e-01
2362            	3.83482363e-02	-9.53454129e-19	-8.78602878e-01	4.39301439e-01	3.59793111e-01	1.91741182e-02	4.58475557e-01	-4.20127321e-01	1.91741182e-02	-1.91741182e-02	-7.95083277e-02	-7.99094550e-01
2363            	3.83439791e-02	-9.53453810e-19	-8.78653891e-01	4.39326945e-01	3.59807624e-01	1.91719895e-02	4.58498935e-01	-4.20154956e-01	1.91719895e-02	-1.91719895e-02	-7.95193215e-02	-7.99134569e-01
2364            	3.83402633e-02	-9.53453517e-19	-8.78706705e-01	4.39353353e-01	3.59823669e-01	1.91701317e-02	4.58523484e-01	-4.20183221e-01	1.91701317e-02	-1.91701317e-02	-7.95296840e-02	-7.99177021e-01
2365            	3.83375233e-02	-9.53453149e-19	-8.78760002e-01	4.39380001e-01	3.59841510e-01	1.91687617e-02	4.58548763e-01	-4.20211240e-01	1.91687617e-02	-1.91687617e-02	-7.95384910e-02	-7.99221511e-01
2366            	3.83354924e-02	-9.53452680e-19	-8.78815919e-01	4.39407960e-01	3.59861410e-01	1.91677462e-02	4.58575706e-01	-4.20240213e-01	1.91677462e-02	-1.91677462e-02	-7.95465497e-02	-7.99269369e-01
2367            	3.83335188e-02	-9.53452203e-19	-8.78871411e-01	4.39435706e-01	3.59881031e-01	1.91667594e-02	4.58602465e-01	-4.20268946e-01	1.91667594e-02	-1.91667594e-02	-7.95546747e-02	-7.99316737e-01
2368            	3.83310419e-02	-9.53451842e-19	-8.78927395e-01	4.39463697e-01	3.59899703e-01	1.91655209e-02	4.58629218e-01	-4.20298177e-01	1.91655209e-02	-1.91655209e-02	-7.95639947e-02	-7.99363400e-01
2369            	3.83278479e-02	-9.53451706e-19	-8.78975311e-01	4.39487655e-01	3.59914090e-01	1.91639239e-02	4.58651579e-01	-4.20323731e-01	1.91639239e-02	-1.91639239e-02	-7.95735654e-02	-7.99401745e-01
2370            	3.83239926e-02	-9.53451729e-19	-8.79022223e-01	4.39511112e-01	3.59927227e-01	1.91619963e-02	4.58673108e-01	-4.20349115e-01	1.91619963e-02	-1.91619963e-02	-7.95838844e-02	-7.99438339e-01
2371            	3.83201114e-02	-9.53451772e-19	-8.79073116e-01	4.39536558e-01	3.59942177e-01	1.91600557e-02	4.58696614e-01	-4.20376502e-01	1.91600557e-02	-1.91600557e-02	-7.95943814e-02	-7.99478735e-01
2372            	3.83168531e-02	-9.53451759e-19	-8.79122322e-01	4.39561161e-01	3.59957692e-01	1.91584265e-02	4.58719588e-01	-4.20402735e-01	1.91584265e-02	-1.91584265e-02	-7.96034687e-02	-7.99518853e-01
2373            	3.83139331e-02	-9.53451668e-19	-8.79170720e-01	4.39585360e-01	3.59973513e-01	1.91569665e-02	4.58742327e-01	-4.20428393e-01	1.91569665e-02	-1.91569665e-02	-7.96118474e-02	-7.99558873e-01
2374            	3.83111140e-02	-9.53451506e-19	-8.79222702e-01	4.39611351e-01	3.59990607e-01	1.91555570e-02	4.58766908e-01	-4.20455794e-01	1.91555570e-02	-1.91555570e-02	-7.96207443e-02	-7.99601958e-01
2375            	3.83083281e-02	-9.53451323e-19	-8.79279567e-01	4.39639783e-01	3.60009260e-01	1.91541641e-02	4.58793948e-01	-4.20485619e-01	1.91541641e-02	-1.91541641e-02	-7.96305237e-02	-7.99649043e-01
2376            	3.83054985e-02	-9.53451219e-19	-8.79327872e-01	4.39663936e-01	3.60024425e-01	1.91527493e-02	4.58816685e-01	-4.20511187e-01	1.91527493e-02	-1.91527493e-02	-7.96395105e-02	-7.99688361e-01
2377            	3.83026404e-02	-9.53451161e-19	-8.79371456e-01	4.39685728e-01	3.60037747e-01	1.91513202e-02	4.58837048e-01	-4.20534408e-01	1.91513202e-02	-1.91513202e-02	-7.96479811e-02	-7.99723475e-01
2378            	3.82998319e-02	-9.53451065e-19	-8.79420145e-01	4.39710072e-01	3.60053118e-01	1.91499160e-02	4.58859988e-01	-4.20560156e-01	1.91499160e-02	-1.91499160e-02	-7.96569546e-02	-7.99763190e-01
2379            	3.82968915e-02	-9.53450903e-19	-8.79474221e-01	4.39737110e-01	3.60070605e-01	1.91484457e-02	4.58885556e-01	-4.20588665e-01	1.91484457e-02	-1.91484457e-02	-7.96665057e-02	-7.99807715e-01
2380            	3.82938990e-02	-9.53450706e-19	-8.79529593e-01	4.39764797e-01	3.60088490e-01	1.91469495e-02	4.58911746e-01	-4.20617847e-01	1.91469495e-02	-1.91469495e-02	-7.96763070e-02	-7.99853286e-01
2381            	3.82907248e-02	-9.53450522e-19	-8.79582682e-01	4.39791341e-01	3.60105246e-01	1.91453624e-02	4.58936703e-01	-4.20645978e-01	1.91453624e-02	-1.91453624e-02	-7.96860946e-02	-7.99896587e-01
2382            	3.82876250e-02	-9.53450368e-19	-8.79631568e-01	4.39815784e-01	3.60120548e-01	1.91438125e-02	4.58959596e-01	-4.20671971e-01	1.91438125e-02	-1.91438125e-02	-7.96952355e-02	-7.99936332e-01
2383            	3.82847715e-02	-9.53450184e-19	-8.79684598e-01	4.39842299e-01	3.60138076e-01	1.91423857e-02	4.58984685e-01	-4.20699913e-01	1.91423857e-02	-1.91423857e-02	-7.97042227e-02	-7.99980375e-01
2384            	3.82823871e-02	-9.53449969e-19	-8.79737114e-01	4.39868557e-01	3.60156141e-01	1.91411935e-02	4.59009751e-01	-4.20727364e-01	1.91411935e-02	-1.91411935e-02	-7.97124157e-02	-8.00024698e-01
2385            	3.82800130e-02	-9.53449776e-19	-8.79784518e-01	4.39892259e-01	3.60172001e-01	1.91400065e-02	4.59032265e-01	-4.20752253e-01	1.91400065e-02	-1.91400065e-02	-7.97202584e-02	-8.00064260e-01
2386            	3.82773539e-02	-9.53449603e-19	-8.79830191e-01	4.39915095e-01	3.60186542e-01	1.91386769e-02	4.59053772e-01	-4.20776418e-01	1.91386769e-02	-1.91386769e-02	-7.97285533e-02	-8.00101637e-01
2387            	3.82743204e-02	-9.53449467e-19	-8.79874082e-01	4.39937041e-01	3.60199744e-01	1.91371602e-02	4.59074201e-01	-4.20799881e-01	1.91371602e-02	-1.91371602e-02	-7.97372971e-02	-8.00136785e-01
2388            	3.82705823e-02	-9.53449327e-19	-8.79926734e-01	4.39963367e-01	3.60215350e-01	1.91352911e-02	4.59098658e-01	-4.20828076e-01	1.91352911e-02	-1.91352911e-02	-7.97480167e-02	-8.00178717e-01
2389            	3.82671561e-02	-9.53449174e-19	-8.79977550e-01	4.39988775e-01	3.60230787e-01	1.91335781e-02	4.59122353e-01	-4.20855197e-01	1.91335781e-02	-1.91335781e-02	-7.97579874e-02	-8.00219562e-01
2390            	3.82641995e-02	-9.53448995e-19	-8.80027249e-01	4.40013624e-01	3.60246663e-01	1.91320997e-02	4.59145724e-01	-4.20881525e-01	1.91320997e-02	-1.91320997e-02	-7.97669610e-02	-8.00260288e-01
2391            	3.82616606e-02	-9.53448769e-19	-8.80078050e-01	4.40039025e-01	3.60263687e-01	1.91308303e-02	4.59169855e-01	-4.20908195e-01	1.91308303e-02	-1.91308303e-02	-7.97753377e-02	-8.00302712e-01
2392            	3.82592735e-02	-9.53448487e-19	-8.80132685e-01	4.40066343e-01	3.60282404e-01	1.91296367e-02	4.59195979e-01	-4.20936706e-01	1.91296367e-02	-1.91296367e-02	-7.97839382e-02	-8.00348747e-01
2393            	3.82570842e-02	-9.53448143e-19	-8.80193177e-01	4.40096588e-01	3.60303330e-01	1.91285421e-02	4.59225130e-01	-4.20968046e-01	1.91285421e-02	-1.91285421e-02	-7.97932585e-02	-8.00399918e-01
2394            	3.82545254e-02	-9.53447893e-19	-8.80237897e-01	4.40118949e-01	3.60317648e-01	1.91272627e-02	4.59246211e-01	-4.20991686e-01	1.91272627e-02	-1.91272627e-02	-7.98013003e-02	-8.00436597e-01
2395            	3.82513028e-02	-9.53447710e-19	-8.80278298e-01	4.40139149e-01	3.60329435e-01	1.91256514e-02	4.59264800e-01	-4.21013498e-01	1.91256514e-02	-1.91256514e-02	-7.98097141e-02	-8.00468584e-01
2396            	3.82477203e-02	-9.53447501e-19	-8.80327578e-01	4.40163789e-01	3.60344194e-01	1.91238602e-02	4.59287649e-01	-4.21039929e-01	1.91238602e-02	-1.91238602e-02	-7.98195946e-02	-8.00507983e-01
2397            	3.82445570e-02	-9.53447269e-19	-8.80380014e-01	4.40190007e-01	3.60360703e-01	1.91222785e-02	4.59312286e-01	-4.21067728e-01	1.91222785e-02	-1.91222785e-02	-7.98293037e-02	-8.00550710e-01
2398            	3.82417145e-02	-9.53447027e-19	-8.80431707e-01	4.40215853e-01	3.60377435e-01	1.91208573e-02	4.59336711e-01	-4.21094996e-01	1.91208573e-02	-1.91208573e-02	-7.98384180e-02	-8.00593289e-01
2399            	3.82390379e-02	-9.53446811e-19	-8.80476906e-01	4.40238453e-01	3.60391909e-01	1.91195190e-02	4.59357972e-01	-4.21118934e-01	1.91195190e-02	-1.91195190e-02	-7.98465442e-02	-8.00630361e-01
2400            	3.82359863e-02	-9.53446594e-19	-8.80526227e-01	4.40263113e-01	3.60407502e-01	1.91179932e-02	4.59381106e-01	-4.21145120e-01	1.91179932e-02	-1.91179932e-02	-7.98556117e-02	-8.00670615e-01
2401            	3.82330267e-02	-9.53446353e-19	-8.80577906e-01	4.40288953e-01	3.60424095e-01	1.91165134e-02	4.59405466e-01	-4.21172440e-01	1.91165134e-02	-1.91165134e-02	-7.98648582e-02	-8.00713048e-01
2402            	3.82303930e-02	-9.53446093e-19	-8.80629896e-01	4.40314948e-01	3.60441236e-01	1.91151965e-02	4.59430144e-01	-4.21199751e-01	1.91151965e-02	-1.91151965e-02	-7.98737118e-02	-8.00756184e-01
2403            	3.82281393e-02	-9.53445843e-19	-8.80679448e-01	4.40339724e-01	3.60457724e-01	1.91140697e-02	4.59453794e-01	-4.21225654e-01	1.91140697e-02	-1.91140697e-02	-7.98819999e-02	-8.00797448e-01
2404            	3.82257814e-02	-9.53445619e-19	-8.80728104e-01	4.40364052e-01	3.60473648e-01	1.91128907e-02	4.59476943e-01	-4.21251161e-01	1.91128907e-02	-1.91128907e-02	-7.98904039e-02	-8.00837700e-01
2405            	3.82230471e-02	-9.53445417e-19	-8.80778470e-01	4.40389235e-01	3.60489660e-01	1.91115235e-02	4.59500759e-01	-4.21277712e-01	1.91115235e-02	-1.91115235e-02	-7.98995748e-02	-8.00878895e-01
2406            	3.82198897e-02	-9.53445260e-19	-8.80825537e-01	4.40412768e-01	3.60503932e-01	1.91099449e-02	4.59522713e-01	-4.21302824e-01	1.91099449e-02	-1.91099449e-02	-7.99088360e-02	-8.00916701e-01
2407            	3.82163614e-02	-9.53445096e-19	-8.80875231e-01	4.40437615e-01	3.60518899e-01	1.91081807e-02	4.59545796e-01	-4.21329435e-01	1.91081807e-02	-1.91081807e-02	-7.99187163e-02	-8.00956514e-01
2408            	3.82131095e-02	-9.53444897e-19	-8.80927264e-01	4.40463632e-01	3.60535315e-01	1.91065548e-02	4.59570187e-01	-4.21357077e-01	1.91065548e-02	-1.91065548e-02	-7.99283169e-02	-8.00998947e-01
2409            	3.82105124e-02	-9.53444692e-19	-8.80974407e-01	4.40487204e-01	3.60550727e-01	1.91052562e-02	4.59592460e-01	-4.21381947e-01	1.91052562e-02	-1.91052562e-02	-7.99364761e-02	-8.01037931e-01
2410            	3.82081117e-02	-9.53444480e-19	-8.81021519e-01	4.40510760e-01	3.60566340e-01	1.91040558e-02	4.59614815e-01	-4.21406704e-01	1.91040558e-02	-1.91040558e-02	-7.99444197e-02	-8.01077099e-01
2411            	3.82057442e-02	-9.53444231e-19	-8.81076684e-01	4.40538342e-01	3.60584860e-01	1.91028721e-02	4.59641214e-01	-4.21435470e-01	1.91028721e-02	-1.91028721e-02	-7.99534820e-02	-8.01123202e-01
2412            	3.82033227e-02	-9.53444006e-19	-8.81129724e-01	4.40564862e-01	3.60602240e-01	1.91016614e-02	4.59666523e-01	-4.21463200e-01	1.91016614e-02	-1.91016614e-02	-7.99626217e-02	-8.01167102e-01
2413            	3.82005933e-02	-9.53443866e-19	-8.81172189e-01	4.40586094e-01	3.60615181e-01	1.91002967e-02	4.59686391e-01	-4.21485798e-01	1.91002967e-02	-1.91002967e-02	-7.99709133e-02	-8.01201276e-01
2414            	3.81977334e-02	-9.53443797e-19	-8.81208756e-01	4.40604378e-01	3.60625576e-01	1.90988667e-02	4.59703245e-01	-4.21505511e-01	1.90988667e-02	-1.90988667e-02	-7.99788018e-02	-8.01229954e-01
2415            	3.81940425e-02	-9.53443701e-19	-8.81259355e-01	4.40629677e-01	3.60640513e-01	1.90970212e-02	4.59726699e-01	-4.21532656e-01	1.90970212e-02	-1.90970212e-02	-7.99891644e-02	-8.01270190e-01
2416            	3.81908035e-02	-9.53443552e-19	-8.81313463e-01	4.40656731e-01	3.60657631e-01	1.90954018e-02	4.59752133e-01	-4.21561329e-01	1.90954018e-02	-1.90954018e-02	-7.99991002e-02	-8.01314362e-01
2417            	3.81881890e-02	-9.53443369e-19	-8.81368643e-01	4.40684322e-01	3.60676034e-01	1.90940945e-02	4.59778416e-01	-4.21590227e-01	1.90940945e-02	-1.90940945e-02	-8.00082881e-02	-8.01360355e-01
2418            	3.81860639e-02	-9.53443165e-19	-8.81419441e-01	4.40709721e-01	3.60693293e-01	1.90930319e-02	4.59802753e-01	-4.21616689e-01	1.90930319e-02	-1.90930319e-02	-8.00164278e-02	-8.01403013e-01
2419            	3.81838311e-02	-9.53442968e-19	-8.81467971e-01	4.40733985e-01	3.60709410e-01	1.90919155e-02	4.59825901e-01	-4.21642070e-01	1.90919155e-02	-1.90919155e-02	-8.00245756e-02	-8.01443395e-01
2420            	3.81814405e-02	-9.53442775e-19	-8.81518423e-01	4.40759212e-01	3.60725844e-01	1.90907202e-02	4.59849932e-01	-4.21668491e-01	1.90907202e-02	-1.90907202e-02	-8.00333681e-02	-8.01485055e-01
2421            	3.81788918e-02	-9.53442616e-19	-8.81567182e-01	4.40783591e-01	3.60741344e-01	1.90894459e-02	4.59873037e-01	-4.21694145e-01	1.90894459e-02	-1.90894459e-02	-8.00422472e-02	-8.01524935e-01
2422            	3.81760220e-02	-9.53442494e-19	-8.81613803e-01	4.40806902e-01	3.60755764e-01	1.90880110e-02	4.59894913e-01	-4.21718891e-01	1.90880110e-02	-1.90880110e-02	-8.00511378e-02	-8.01562665e-01
2423            	3.81731050e-02	-9.53442414e-19	-8.81655635e-01	4.40827818e-01	3.60768397e-01	1.90865525e-02	4.59914370e-01	-4.21741265e-01	1.90865525e-02	-1.90865525e-02	-8.00594210e-02	-8.01596214e-01
2424            	3.81697441e-02	-9.53442331e-19	-8.81703008e-01	4.40851504e-01	3.60782694e-01	1.90848720e-02	4.59936376e-01	-4.21766632e-01	1.90848720e-02	-1.90848720e-02	-8.00688101e-02	-8.01634198e-01
2425            	3.81665228e-02	-9.53442206e-19	-8.81754073e-01	4.40877036e-01	3.60798602e-01	1.90832614e-02	4.59960298e-01	-4.21793775e-01	1.90832614e-02	-1.90832614e-02	-8.00784344e-02	-8.01675638e-01
2426            	3.81638214e-02	-9.53442043e-19	-8.81803948e-01	4.40901974e-01	3.60814670e-01	1.90819107e-02	4.59983885e-01	-4.21820063e-01	1.90819107e-02	-1.90819107e-02	-8.00873039e-02	-8.01716644e-01
2427            	3.81615600e-02	-9.53441824e-19	-8.81857396e-01	4.40928698e-01	3.60832565e-01	1.90807800e-02	4.60009478e-01	-4.21847918e-01	1.90807800e-02	-1.90807800e-02	-8.00961333e-02	-8.01761263e-01
