# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 9.46572765e-02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
8783            	7.83813065e-02	1.69329864e-19	-1.26353406e+00	6.31767028e-01	4.40407906e-01	3.91906533e-02	6.70957681e-01	-5.92576374e-01	3.91906533e-02	-3.91906533e-02	-1.91359122e-01	-1.07217493e+00
8784            	7.83936131e-02	1.69329733e-19	-1.26359817e+00	6.31799087e-01	4.40442165e-01	3.91968066e-02	6.70995894e-01	-5.92602280e-01	3.91968066e-02	-3.91968066e-02	-1.91356922e-01	-1.07224125e+00
8785            	7.83946342e-02	1.69329726e-19	-1.26354440e+00	6.31772198e-01	4.40417455e-01	3.91973171e-02	6.70969515e-01	-5.92574881e-01	3.91973171e-02	-3.91973171e-02	-1.91354743e-01	-1.07218965e+00
8786            	7.83931900e-02	1.69329830e-19	-1.26361651e+00	6.31808256e-01	4.40466805e-01	3.91965950e-02	6.71004851e-01	-5.92611661e-01	3.91965950e-02	-3.91965950e-02	-1.91341451e-01	-1.07227506e+00
8787            	7.83793555e-02	1.69329641e-19	-1.26352590e+00	6.31762949e-01	4.40413933e-01	3.91896777e-02	6.70952627e-01	-5.92573271e-01	3.91896777e-02	-3.91896777e-02	-1.91349016e-01	-1.07217688e+00
8788            	7.83763121e-02	1.69329978e-19	-1.26359445e+00	6.31797224e-01	4.40457977e-01	3.91881561e-02	6.70985381e-01	-5.92609068e-01	3.91881561e-02	-3.91881561e-02	-1.91339248e-01	-1.07225520e+00
8789            	7.83709463e-02	1.69329680e-19	-1.26350335e+00	6.31751676e-01	4.40396757e-01	3.91854731e-02	6.70937149e-01	-5.92566203e-01	3.91854731e-02	-3.91854731e-02	-1.91354920e-01	-1.07214843e+00
8790            	7.83775401e-02	1.69330093e-19	-1.26356742e+00	6.31783712e-01	4.40435236e-01	3.91887701e-02	6.70972482e-01	-5.92594942e-01	3.91887701e-02	-3.91887701e-02	-1.91348475e-01	-1.07221895e+00
8791            	7.83811627e-02	1.69329734e-19	-1.26350239e+00	6.31751193e-01	4.40388350e-01	3.91905814e-02	6.70941774e-01	-5.92560611e-01	3.91905814e-02	-3.91905814e-02	-1.91362843e-01	-1.07213954e+00
8792            	7.83882346e-02	1.69330105e-19	-1.26355186e+00	6.31775928e-01	4.40419928e-01	3.91941173e-02	6.70970045e-01	-5.92581811e-01	3.91941173e-02	-3.91941173e-02	-1.91356000e-01	-1.07219586e+00
8793            	7.83858617e-02	1.69329735e-19	-1.26353286e+00	6.31766429e-01	4.40399568e-01	3.91929308e-02	6.70959360e-01	-5.92573498e-01	3.91929308e-02	-3.91929308e-02	-1.91366860e-01	-1.07216600e+00
8794            	7.83795703e-02	1.69329997e-19	-1.26357080e+00	6.31785399e-01	4.40420497e-01	3.91897852e-02	6.70975184e-01	-5.92595614e-01	3.91897852e-02	-3.91897852e-02	-1.91364902e-01	-1.07220590e+00
8795            	7.83697436e-02	1.69329694e-19	-1.26361725e+00	6.31808627e-01	4.40431936e-01	3.91848718e-02	6.70993499e-01	-5.92623755e-01	3.91848718e-02	-3.91848718e-02	-1.91376691e-01	-1.07224056e+00
8796            	7.83624875e-02	1.69329810e-19	-1.26363690e+00	6.31818451e-01	4.40433041e-01	3.91812437e-02	6.70999695e-01	-5.92637207e-01	3.91812437e-02	-3.91812437e-02	-1.91385410e-01	-1.07225149e+00
8797            	7.83674873e-02	1.69329699e-19	-1.26372228e+00	6.31861141e-01	4.40471123e-01	3.91837436e-02	6.71044885e-01	-5.92677397e-01	3.91837436e-02	-3.91837436e-02	-1.91390018e-01	-1.07233226e+00
8798            	7.83732292e-02	1.69329669e-19	-1.26368191e+00	6.31840956e-01	4.40441950e-01	3.91866146e-02	6.71027571e-01	-5.92654342e-01	3.91866146e-02	-3.91866146e-02	-1.91399006e-01	-1.07228291e+00
8799            	7.83919322e-02	1.69329854e-19	-1.26375782e+00	6.31878909e-01	4.40493373e-01	3.91959661e-02	6.71074875e-01	-5.92682943e-01	3.91959661e-02	-3.91959661e-02	-1.91385536e-01	-1.07237228e+00
8800            	7.83946919e-02	1.69329664e-19	-1.26366037e+00	6.31830187e-01	4.40440985e-01	3.91973460e-02	6.71027533e-01	-5.92632841e-01	3.91973460e-02	-3.91973460e-02	-1.91389202e-01	-1.07227117e+00
8801            	7.83985788e-02	1.69330038e-19	-1.26370802e+00	6.31854008e-01	4.40485006e-01	3.91992894e-02	6.71053298e-01	-5.92654719e-01	3.91992894e-02	-3.91992894e-02	-1.91369002e-01	-1.07233901e+00
8802            	7.83824540e-02	1.69329720e-19	-1.26360808e+00	6.31804039e-01	4.40426507e-01	3.91912270e-02	6.70995266e-01	-5.92612812e-01	3.91912270e-02	-3.91912270e-02	-1.91377532e-01	-1.07223055e+00
8803            	7.83738587e-02	1.69330125e-19	-1.26365830e+00	6.31829149e-01	4.40460156e-01	3.91869293e-02	6.71016078e-01	-5.92642220e-01	3.91869293e-02	-3.91869293e-02	-1.91368993e-01	-1.07228930e+00
8804            	7.83605603e-02	1.69329747e-19	-1.26361094e+00	6.31805469e-01	4.40416412e-01	3.91802802e-02	6.70985749e-01	-5.92625189e-01	3.91802802e-02	-3.91802802e-02	-1.91389057e-01	-1.07222188e+00
8805            	7.83643116e-02	1.69330103e-19	-1.26366568e+00	6.31832840e-01	4.40442538e-01	3.91821558e-02	6.71014996e-01	-5.92650684e-01	3.91821558e-02	-3.91821558e-02	-1.91390302e-01	-1.07227538e+00
8806            	7.83659480e-02	1.69329757e-19	-1.26367495e+00	6.31837475e-01	4.40427590e-01	3.91829740e-02	6.71020449e-01	-5.92654501e-01	3.91829740e-02	-3.91829740e-02	-1.91409885e-01	-1.07226506e+00
8807            	7.83787129e-02	1.69330028e-19	-1.26371070e+00	6.31855348e-01	4.40444625e-01	3.91893564e-02	6.71044704e-01	-5.92665991e-01	3.91893564e-02	-3.91893564e-02	-1.91410723e-01	-1.07229997e+00
8808            	7.83827660e-02	1.69329773e-19	-1.26375913e+00	6.31879565e-01	4.40462911e-01	3.91913830e-02	6.71070948e-01	-5.92688182e-01	3.91913830e-02	-3.91913830e-02	-1.91416654e-01	-1.07234248e+00
8809            	7.83841841e-02	1.69329891e-19	-1.26375263e+00	6.31876314e-01	4.40459217e-01	3.91920921e-02	6.71068407e-01	-5.92684222e-01	3.91920921e-02	-3.91920921e-02	-1.91417097e-01	-1.07233553e+00
8810            	7.83791180e-02	1.69329818e-19	-1.26383197e+00	6.31915985e-01	4.40503219e-01	3.91895590e-02	6.71105544e-01	-5.92726426e-01	3.91895590e-02	-3.91895590e-02	-1.91412766e-01	-1.07241920e+00
8811            	7.83696876e-02	1.69329737e-19	-1.26377960e+00	6.31889801e-01	4.40468114e-01	3.91848438e-02	6.71074645e-01	-5.92704957e-01	3.91848438e-02	-3.91848438e-02	-1.91421687e-01	-1.07235791e+00
8812            	7.83689729e-02	1.69329926e-19	-1.26386438e+00	6.31932188e-01	4.40518797e-01	3.91844864e-02	6.71116674e-01	-5.92747701e-01	3.91844864e-02	-3.91844864e-02	-1.91413391e-01	-1.07245098e+00
8813            	7.83694729e-02	1.69329714e-19	-1.26378220e+00	6.31891101e-01	4.40464968e-01	3.91847364e-02	6.71075837e-01	-5.92706365e-01	3.91847364e-02	-3.91847364e-02	-1.91426133e-01	-1.07235607e+00
8814            	7.83796312e-02	1.69330108e-19	-1.26384876e+00	6.31924378e-01	4.40510716e-01	3.91898156e-02	6.71114194e-01	-5.92734563e-01	3.91898156e-02	-3.91898156e-02	-1.91413663e-01	-1.07243509e+00
8815            	7.83858627e-02	1.69329820e-19	-1.26375497e+00	6.31877484e-01	4.40455512e-01	3.91929313e-02	6.71070416e-01	-5.92684553e-01	3.91929313e-02	-3.91929313e-02	-1.91421972e-01	-1.07233300e+00
8816            	7.83897607e-02	1.69330238e-19	-1.26379501e+00	6.31897505e-01	4.40489155e-01	3.91948804e-02	6.71092386e-01	-5.92702625e-01	3.91948804e-02	-3.91948804e-02	-1.91408350e-01	-1.07238666e+00
8817            	7.83843965e-02	1.69329896e-19	-1.26373223e+00	6.31866113e-01	4.40448259e-01	3.91921982e-02	6.71058311e-01	-5.92673915e-01	3.91921982e-02	-3.91921982e-02	-1.91417854e-01	-1.07231437e+00
8818            	7.83746079e-02	1.69330228e-19	-1.26376793e+00	6.31883966e-01	4.40471516e-01	3.91873040e-02	6.71071270e-01	-5.92696662e-01	3.91873040e-02	-3.91873040e-02	-1.91412450e-01	-1.07235548e+00
8819            	7.83626252e-02	1.69329897e-19	-1.26377574e+00	6.31887872e-01	4.40458709e-01	3.91813126e-02	6.71069184e-01	-5.92706559e-01	3.91813126e-02	-3.91813126e-02	-1.91429163e-01	-1.07234658e+00
8820            	7.83555707e-02	1.69330110e-19	-1.26381732e+00	6.31908659e-01	4.40470798e-01	3.91777854e-02	6.71086445e-01	-5.92730874e-01	3.91777854e-02	-3.91777854e-02	-1.91437862e-01	-1.07237946e+00
8821            	7.83593881e-02	1.69329889e-19	-1.26389172e+00	6.31945862e-01	4.40493132e-01	3.91796940e-02	6.71125556e-01	-5.92766168e-01	3.91796940e-02	-3.91796940e-02	-1.91452730e-01	-1.07243899e+00
8822            	7.83662675e-02	1.69329966e-19	-1.26389590e+00	6.31947950e-01	4.40485570e-01	3.91831338e-02	6.71131084e-01	-5.92764816e-01	3.91831338e-02	-3.91831338e-02	-1.91462380e-01	-1.07243352e+00
8823            	7.83838776e-02	1.69329991e-19	-1.26398337e+00	6.31991686e-01	4.40534466e-01	3.91919388e-02	6.71183625e-01	-5.92799748e-01	3.91919388e-02	-3.91919388e-02	-1.91457220e-01	-1.07252615e+00
8824            	7.83870626e-02	1.69329886e-19	-1.26391601e+00	6.31958007e-01	4.40497839e-01	3.91935313e-02	6.71151538e-01	-5.92764475e-01	3.91935313e-02	-3.91935313e-02	-1.91460168e-01	-1.07245585e+00
8825            	7.83909317e-02	1.69330152e-19	-1.26398600e+00	6.31993000e-01	4.40550462e-01	3.91954659e-02	6.71188465e-01	-5.92797534e-01	3.91954659e-02	-3.91954659e-02	-1.91442538e-01	-1.07254346e+00
8826            	7.83763996e-02	1.69329884e-19	-1.26389114e+00	6.31945570e-01	4.40496402e-01	3.91881998e-02	6.71133770e-01	-5.92757371e-01	3.91881998e-02	-3.91881998e-02	-1.91449168e-01	-1.07244197e+00
8827            	7.83710176e-02	1.69330286e-19	-1.26395112e+00	6.31975562e-01	4.40538284e-01	3.91855088e-02	6.71161071e-01	-5.92790054e-01	3.91855088e-02	-3.91855088e-02	-1.91437279e-01	-1.07251385e+00
8828            	7.83615917e-02	1.69329952e-19	-1.26387626e+00	6.31938129e-01	4.40485409e-01	3.91807958e-02	6.71118924e-01	-5.92757333e-01	3.91807958e-02	-3.91807958e-02	-1.91452720e-01	-1.07242354e+00
8829            	7.83673098e-02	1.69330379e-19	-1.26392522e+00	6.31962609e-01	4.40515079e-01	3.91836549e-02	6.71146264e-01	-5.92778954e-01	3.91836549e-02	-3.91836549e-02	-1.91447530e-01	-1.07247769e+00
8830            	7.83697486e-02	1.69330043e-19	-1.26388465e+00	6.31942327e-01	4.40480083e-01	3.91848743e-02	6.71127201e-01	-5.92757452e-01	3.91848743e-02	-3.91848743e-02	-1.91462243e-01	-1.07242241e+00
8831            	7.83805954e-02	1.69330404e-19	-1.26391576e+00	6.31957881e-01	4.40500624e-01	3.91902977e-02	6.71148179e-01	-5.92767584e-01	3.91902977e-02	-3.91902977e-02	-1.91457257e-01	-1.07245851e+00
8832            	7.83806386e-02	1.69330101e-19	-1.26391980e+00	6.31959898e-01	4.40494642e-01	3.91903193e-02	6.71150217e-01	-5.92769579e-01	3.91903193e-02	-3.91903193e-02	-1.91465256e-01	-1.07245454e+00
8833            	7.83772366e-02	1.69330325e-19	-1.26393544e+00	6.31967721e-01	4.40502251e-01	3.91886183e-02	6.71156339e-01	-5.92779103e-01	3.91886183e-02	-3.91886183e-02	-1.91465470e-01	-1.07246997e+00
8834            	7.83684981e-02	1.69330129e-19	-1.26400557e+00	6.32002784e-01	4.40530547e-01	3.91842490e-02	6.71187033e-01	-5.92818535e-01	3.91842490e-02	-3.91842490e-02	-1.91472237e-01	-1.07253333e+00
8835            	7.83591635e-02	1.69330162e-19	-1.26400220e+00	6.32001101e-01	4.40516483e-01	3.91795818e-02	6.71180683e-01	-5.92821520e-01	3.91795818e-02	-3.91795818e-02	-1.91484619e-01	-1.07251758e+00
8836            	7.83618371e-02	1.69330189e-19	-1.26410519e+00	6.32052597e-01	4.40567107e-01	3.91809185e-02	6.71233516e-01	-5.92871679e-01	3.91809185e-02	-3.91809185e-02	-1.91485490e-01	-1.07261970e+00
8837            	7.83647708e-02	1.69330064e-19	-1.26405994e+00	6.32029968e-01	4.40529824e-01	3.91823854e-02	6.71212353e-01	-5.92847582e-01	3.91823854e-02	-3.91823854e-02	-1.91500144e-01	-1.07255979e+00
8838            	7.83799818e-02	1.69330365e-19	-1.26414475e+00	6.32072375e-01	4.40584801e-01	3.91899909e-02	6.71262365e-01	-5.92882384e-01	3.91899909e-02	-3.91899909e-02	-1.91487574e-01	-1.07265718e+00
8839            	7.83855741e-02	1.69330128e-19	-1.26405268e+00	6.32026340e-01	4.40532041e-01	3.91927870e-02	6.71219127e-01	-5.92833553e-01	3.91927870e-02	-3.91927870e-02	-1.91494299e-01	-1.07255838e+00
8840            	7.83910608e-02	1.69330559e-19	-1.26409250e+00	6.32046248e-01	4.40572110e-01	3.91955304e-02	6.71241778e-01	-5.92850717e-01	3.91955304e-02	-3.91955304e-02	-1.91474138e-01	-1.07261836e+00
8841            	7.83810194e-02	1.69330250e-19	-1.26400439e+00	6.32002196e-01	4.40521215e-01	3.91905097e-02	6.71192705e-01	-5.92811686e-01	3.91905097e-02	-3.91905097e-02	-1.91480981e-01	-1.07252341e+00
8842            	7.83738632e-02	1.69330656e-19	-1.26403707e+00	6.32018534e-01	4.40548945e-01	3.91869316e-02	6.71205466e-01	-5.92831602e-01	3.91869316e-02	-3.91869316e-02	-1.91469589e-01	-1.07256748e+00
8843            	7.83613089e-02	1.69330313e-19	-1.26400560e+00	6.32002801e-01	4.40517540e-01	3.91806545e-02	6.71183455e-01	-5.92822146e-01	3.91806545e-02	-3.91806545e-02	-1.91485261e-01	-1.07252034e+00
8844            	7.83598765e-02	1.69330630e-19	-1.26404048e+00	6.32020241e-01	4.40533456e-01	3.91799383e-02	6.71200179e-01	-5.92840302e-01	3.91799383e-02	-3.91799383e-02	-1.91486785e-01	-1.07255370e+00
8845            	7.83598215e-02	1.69330347e-19	-1.26407395e+00	6.32036977e-01	4.40532889e-01	3.91799107e-02	6.71216888e-01	-5.92857067e-01	3.91799107e-02	-3.91799107e-02	-1.91504088e-01	-1.07256987e+00
8846            	7.83682286e-02	1.69330556e-19	-1.26409093e+00	6.32045465e-01	4.40535362e-01	3.91841143e-02	6.71229580e-01	-5.92861351e-01	3.91841143e-02	-3.91841143e-02	-1.91510103e-01	-1.07258083e+00
8847            	7.83779035e-02	1.69330443e-19	-1.26416563e+00	6.32082816e-01	4.40569008e-01	3.91889517e-02	6.71271767e-01	-5.92893864e-01	3.91889517e-02	-3.91889517e-02	-1.91513808e-01	-1.07265182e+00
8848            	7.83815177e-02	1.69330472e-19	-1.26413693e+00	6.32068464e-01	4.40550556e-01	3.91907589e-02	6.71259223e-01	-5.92877705e-01	3.91907589e-02	-3.91907589e-02	-1.91517908e-01	-1.07261902e+00
8849            	7.83812685e-02	1.69330569e-19	-1.26423721e+00	6.32118607e-01	4.40608677e-01	3.91906343e-02	6.71309242e-01	-5.92927973e-01	3.91906343e-02	-3.91906343e-02	-1.91509930e-01	-1.07272728e+00
8850            	7.83715864e-02	1.69330385e-19	-1.26417769e+00	6.32088847e-01	4.40568317e-01	3.91857932e-02	6.71274640e-01	-5.92903054e-01	3.91857932e-02	-3.91857932e-02	-1.91520530e-01	-1.07265716e+00
8851            	7.83677434e-02	1.69330708e-19	-1.26426916e+00	6.32134582e-01	4.40622404e-01	3.91838717e-02	6.71318454e-01	-5.92950710e-01	3.91838717e-02	-3.91838717e-02	-1.91512178e-01	-1.07275699e+00
8852            	7.83640881e-02	1.69330441e-19	-1.26418910e+00	6.32094549e-01	4.40567663e-01	3.91820441e-02	6.71276593e-01	-5.92912505e-01	3.91820441e-02	-3.91820441e-02	-1.91526886e-01	-1.07266221e+00
8853            	7.83699528e-02	1.69330887e-19	-1.26424737e+00	6.32123686e-01	4.40606805e-01	3.91849764e-02	6.71308662e-01	-5.92938709e-01	3.91849764e-02	-3.91849764e-02	-1.91516880e-01	-1.07273049e+00
8854            	7.83757001e-02	1.69330592e-19	-1.26417192e+00	6.32085958e-01	4.40559733e-01	3.91878500e-02	6.71273808e-01	-5.92898108e-01	3.91878500e-02	-3.91878500e-02	-1.91526225e-01	-1.07264569e+00
8855            	7.83836235e-02	1.69331018e-19	-1.26419906e+00	6.32099532e-01	4.40586851e-01	3.91918118e-02	6.71291343e-01	-5.92907720e-01	3.91918118e-02	-3.91918118e-02	-1.91512680e-01	-1.07268638e+00
8856            	7.83840862e-02	1.69330719e-19	-1.26415517e+00	6.32077586e-01	4.40559793e-01	3.91920431e-02	6.71269629e-01	-5.92885543e-01	3.91920431e-02	-3.91920431e-02	-1.91517792e-01	-1.07263738e+00
8857            	7.83789015e-02	1.69331040e-19	-1.26416836e+00	6.32084180e-01	4.40572645e-01	3.91894507e-02	6.71273630e-01	-5.92894729e-01	3.91894507e-02	-3.91894507e-02	-1.91511534e-01	-1.07265683e+00
8858            	7.83697134e-02	1.69330796e-19	-1.26419409e+00	6.32097044e-01	4.40575799e-01	3.91848567e-02	6.71281901e-01	-5.92912187e-01	3.91848567e-02	-3.91848567e-02	-1.91521245e-01	-1.07267284e+00
8859            	7.83577599e-02	1.69330952e-19	-1.26420974e+00	6.32104868e-01	4.40572983e-01	3.91788799e-02	6.71283748e-01	-5.92925988e-01	3.91788799e-02	-3.91788799e-02	-1.91531886e-01	-1.07267785e+00
8860            	7.83596979e-02	1.69330865e-19	-1.26430191e+00	6.32150953e-01	4.40609554e-01	3.91798490e-02	6.71330802e-01	-5.92971104e-01	3.91798490e-02	-3.91798490e-02	-1.91541399e-01	-1.07276051e+00
8861            	7.83610413e-02	1.69330850e-19	-1.26428803e+00	6.32144015e-01	4.40586899e-01	3.91805207e-02	6.71324535e-01	-5.92963494e-01	3.91805207e-02	-3.91805207e-02	-1.91557116e-01	-1.07273091e+00
8862            	7.83792020e-02	1.69331034e-19	-1.26440407e+00	6.32202033e-01	4.40650260e-01	3.91896010e-02	6.71391634e-01	-5.93012432e-01	3.91896010e-02	-3.91896010e-02	-1.91551773e-01	-1.07285229e+00
8863            	7.83835860e-02	1.69330852e-19	-1.26434384e+00	6.32171919e-01	4.40609960e-01	3.91917930e-02	6.71363712e-01	-5.92980126e-01	3.91917930e-02	-3.91917930e-02	-1.91561958e-01	-1.07278188e+00
8864            	7.83921371e-02	1.69331255e-19	-1.26441754e+00	6.32208772e-01	4.40662909e-01	3.91960686e-02	6.71404841e-01	-5.93012704e-01	3.91960686e-02	-3.91960686e-02	-1.91545863e-01	-1.07287168e+00
8865            	7.83810449e-02	1.69330979e-19	-1.26432878e+00	6.32164390e-01	4.40611177e-01	3.91905225e-02	6.71354913e-01	-5.92973868e-01	3.91905225e-02	-3.91905225e-02	-1.91553214e-01	-1.07277557e+00
8866            	7.83754991e-02	1.69331426e-19	-1.26437487e+00	6.32187433e-01	4.40648088e-01	3.91877496e-02	6.71375182e-01	-5.92999683e-01	3.91877496e-02	-3.91877496e-02	-1.91539345e-01	-1.07283552e+00
8867            	7.83627645e-02	1.69331092e-19	-1.26431440e+00	6.32157199e-01	4.40605251e-01	3.91813822e-02	6.71338581e-01	-5.92975816e-01	3.91813822e-02	-3.91813822e-02	-1.91551947e-01	-1.07276245e+00
8868            	7.83652903e-02	1.69331506e-19	-1.26434541e+00	6.32172703e-01	4.40627180e-01	3.91826452e-02	6.71355348e-01	-5.92990057e-01	3.91826452e-02	-3.91826452e-02	-1.91545522e-01	-1.07279988e+00
8869            	7.83652478e-02	1.69331231e-19	-1.26432968e+00	6.32164841e-01	4.40605618e-01	3.91826239e-02	6.71347465e-01	-5.92982217e-01	3.91826239e-02	-3.91826239e-02	-1.91559223e-01	-1.07277046e+00
8870            	7.83768095e-02	1.69331583e-19	-1.26433880e+00	6.32169400e-01	4.40613357e-01	3.91884047e-02	6.71357805e-01	-5.92980996e-01	3.91884047e-02	-3.91884047e-02	-1.91556044e-01	-1.07278276e+00
8871            	7.83821990e-02	1.69331400e-19	-1.26436450e+00	6.32182251e-01	4.40622171e-01	3.91910995e-02	6.71373351e-01	-5.92991152e-01	3.91910995e-02	-3.91910995e-02	-1.91560080e-01	-1.07280442e+00
8872            	7.83841401e-02	1.69331590e-19	-1.26434864e+00	6.32174322e-01	4.40612934e-01	3.91920700e-02	6.71366392e-01	-5.92982252e-01	3.91920700e-02	-3.91920700e-02	-1.91561388e-01	-1.07278726e+00
8873            	7.83787698e-02	1.69331555e-19	-1.26443247e+00	6.32216233e-01	4.40656285e-01	3.91893849e-02	6.71405618e-01	-5.93026848e-01	3.91893849e-02	-3.91893849e-02	-1.91559948e-01	-1.07287252e+00
8874            	7.83678706e-02	1.69331503e-19	-1.26440778e+00	6.32203891e-01	4.40629444e-01	3.91839353e-02	6.71387827e-01	-5.93019956e-01	3.91839353e-02	-3.91839353e-02	-1.91574448e-01	-1.07283334e+00
8875            	7.83658047e-02	1.69331689e-19	-1.26453066e+00	6.32265331e-01	4.40691999e-01	3.91829024e-02	6.71448233e-01	-5.93082428e-01	3.91829024e-02	-3.91829024e-02	-1.91573331e-01	-1.07295733e+00
8876            	7.83649794e-02	1.69331492e-19	-1.26448350e+00	6.32241750e-01	4.40648712e-01	3.91824897e-02	6.71424240e-01	-5.93059261e-01	3.91824897e-02	-3.91824897e-02	-1.91593038e-01	-1.07289046e+00
8877            	7.83746545e-02	1.69331923e-19	-1.26457965e+00	6.32289827e-01	4.40703587e-01	3.91873273e-02	6.71477155e-01	-5.93102500e-01	3.91873273e-02	-3.91873273e-02	-1.91586240e-01	-1.07299341e+00
8878            	7.83820050e-02	1.69331688e-19	-1.26450878e+00	6.32254391e-01	4.40656383e-01	3.91910025e-02	6.71445393e-01	-5.93063388e-01	3.91910025e-02	-3.91910025e-02	-1.91598008e-01	-1.07291077e+00
8879            	7.83902740e-02	1.69332162e-19	-1.26454855e+00	6.32274275e-01	4.40693755e-01	3.91951370e-02	6.71469412e-01	-5.93079138e-01	3.91951370e-02	-3.91951370e-02	-1.91580520e-01	-1.07296803e+00
8880            	7.83874511e-02	1.69331893e-19	-1.26447794e+00	6.32238971e-01	4.40653933e-01	3.91937255e-02	6.71432697e-01	-5.93045246e-01	3.91937255e-02	-3.91937255e-02	-1.91585039e-01	-1.07289290e+00
8881            	7.83820229e-02	1.69332311e-19	-1.26449034e+00	6.32245171e-01	4.40673861e-01	3.91910115e-02	6.71436183e-01	-5.93054160e-01	3.91910115e-02	-3.91910115e-02	-1.91571311e-01	-1.07291903e+00
8882            	7.83711766e-02	1.69332070e-19	-1.26447134e+00	6.32235671e-01	4.40655135e-01	3.91855883e-02	6.71421260e-01	-5.93050083e-01	3.91855883e-02	-3.91855883e-02	-1.91580537e-01	-1.07289081e+00
8883            	7.83644716e-02	1.69332369e-19	-1.26447659e+00	6.32238296e-01	4.40657297e-01	3.91822358e-02	6.71420532e-01	-5.93056061e-01	3.91822358e-02	-3.91822358e-02	-1.91580999e-01	-1.07289559e+00
8884            	7.83639698e-02	1.69332222e-19	-1.26452211e+00	6.32261053e-01	4.40669145e-01	3.91819849e-02	6.71443038e-01	-5.93079069e-01	3.91819849e-02	-3.91819849e-02	-1.91591909e-01	-1.07293020e+00
8885            	7.83672408e-02	1.69332380e-19	-1.26451153e+00	6.32255767e-01	4.40654125e-01	3.91836204e-02	6.71439387e-01	-5.93072147e-01	3.91836204e-02	-3.91836204e-02	-1.91601642e-01	-1.07290989e+00
8886            	7.83814100e-02	1.69332455e-19	-1.26461104e+00	6.32305518e-01	4.40703942e-01	3.91907050e-02	6.71496223e-01	-5.93114813e-01	3.91907050e-02	-3.91907050e-02	-1.91601575e-01	-1.07300946e+00
8887            	7.83858038e-02	1.69332402e-19	-1.26456716e+00	6.32283582e-01	4.40672940e-01	3.91929019e-02	6.71476484e-01	-5.93090680e-01	3.91929019e-02	-3.91929019e-02	-1.91610642e-01	-1.07295652e+00
8888            	7.83909100e-02	1.69332705e-19	-1.26467579e+00	6.32337897e-01	4.40736708e-01	3.91954550e-02	6.71533352e-01	-5.93142442e-01	3.91954550e-02	-3.91954550e-02	-1.91601189e-01	-1.07307461e+00
8889            	7.83814677e-02	1.69332487e-19	-1.26461573e+00	6.32307867e-01	4.40694382e-01	3.91907339e-02	6.71498601e-01	-5.93117133e-01	3.91907339e-02	-3.91907339e-02	-1.91613485e-01	-1.07300225e+00
8890            	7.83764503e-02	1.69332927e-19	-1.26471271e+00	6.32356357e-01	4.40749472e-01	3.91882252e-02	6.71544582e-01	-5.93168132e-01	3.91882252e-02	-3.91882252e-02	-1.91606885e-01	-1.07310583e+00
8891            	7.83684081e-02	1.69332647e-19	-1.26465626e+00	6.32328128e-01	4.40704867e-01	3.91842041e-02	6.71512332e-01	-5.93143923e-01	3.91842041e-02	-3.91842041e-02	-1.91623260e-01	-1.07303299e+00
8892            	7.83713508e-02	1.69333135e-19	-1.26471276e+00	6.32356380e-01	4.40739738e-01	3.91856754e-02	6.71542055e-01	-5.93170704e-01	3.91856754e-02	-3.91856754e-02	-1.91616642e-01	-1.07309612e+00
8893            	7.83740634e-02	1.69332895e-19	-1.26466425e+00	6.32332124e-01	4.40704218e-01	3.91870317e-02	6.71519155e-01	-5.93145092e-01	3.91870317e-02	-3.91870317e-02	-1.91627905e-01	-1.07303634e+00
8894            	7.83843017e-02	1.69333360e-19	-1.26467595e+00	6.32337974e-01	4.40720742e-01	3.91921509e-02	6.71530125e-01	-5.93145824e-01	3.91921509e-02	-3.91921509e-02	-1.91617232e-01	-1.07305872e+00
8895            	7.83887742e-02	1.69333180e-19	-1.26464838e+00	6.32324189e-01	4.40706054e-01	3.91943871e-02	6.71518577e-01	-5.93129802e-01	3.91943871e-02	-3.91943871e-02	-1.91618135e-01	-1.07303024e+00
8896            	7.83883854e-02	1.69333526e-19	-1.26463044e+00	6.32315218e-01	4.40703885e-01	3.91941927e-02	6.71509411e-01	-5.93121025e-01	3.91941927e-02	-3.91941927e-02	-1.91611333e-01	-1.07301910e+00
8897            	7.83831472e-02	1.69333440e-19	-1.26466224e+00	6.32331119e-01	4.40720119e-01	3.91915736e-02	6.71522692e-01	-5.93139545e-01	3.91915736e-02	-3.91915736e-02	-1.91610999e-01	-1.07305124e+00
8898            	7.83692247e-02	1.69333563e-19	-1.26463850e+00	6.32319251e-01	4.40698456e-01	3.91846124e-02	6.71503863e-01	-5.93134638e-01	3.91846124e-02	-3.91846124e-02	-1.91620794e-01	-1.07301771e+00
